t,phi,z,omega,vz,E,E_anal
27.410000,0.058734,46.108907,-0.003658,1.837335,2.569828,2.569827
27.420000,0.058696,46.127280,-0.003856,1.837275,2.569828,2.569827
27.430000,0.058657,46.145652,-0.004053,1.837214,2.569828,2.569827
27.440000,0.058615,46.164024,-0.004249,1.837153,2.569828,2.569827
27.450000,0.058572,46.182395,-0.004446,1.837093,2.569828,2.569827
27.460000,0.058526,46.200766,-0.004642,1.837033,2.569828,2.569827
27.470000,0.058479,46.219136,-0.004838,1.836974,2.569828,2.569827
27.480000,0.058429,46.237506,-0.005033,1.836915,2.569828,2.569827
27.490000,0.058378,46.255874,-0.005228,1.836856,2.569828,2.569827
27.500000,0.058325,46.274243,-0.005422,1.836797,2.569828,2.569827
27.510000,0.058270,46.292610,-0.005616,1.836739,2.569828,2.569827
27.520000,0.058213,46.310977,-0.005810,1.836681,2.569828,2.569827
27.530000,0.058153,46.329344,-0.006003,1.836623,2.569828,2.569827
27.540000,0.058092,46.347710,-0.006195,1.836566,2.569828,2.569827
27.550000,0.058030,46.366075,-0.006388,1.836509,2.569828,2.569827
27.560000,0.057965,46.384440,-0.006580,1.836453,2.569828,2.569827
27.570000,0.057898,46.402804,-0.006771,1.836397,2.569828,2.569827
27.580000,0.057829,46.421168,-0.006962,1.836341,2.569828,2.569827
27.590000,0.057759,46.439531,-0.007152,1.836286,2.569828,2.569827
27.600000,0.057686,46.457894,-0.007342,1.836231,2.569828,2.569827
27.610000,0.057612,46.476256,-0.007532,1.836177,2.569828,2.569827
27.620000,0.057536,46.494617,-0.007721,1.836123,2.569828,2.569827
27.630000,0.057457,46.512978,-0.007909,1.836070,2.569828,2.569827
27.640000,0.057377,46.531339,-0.008098,1.836017,2.569828,2.569827
27.650000,0.057296,46.549699,-0.008285,1.835965,2.569828,2.569827
27.660000,0.057212,46.568058,-0.008472,1.835913,2.569828,2.569827
27.670000,0.057126,46.586417,-0.008659,1.835861,2.569828,2.569827
27.680000,0.057039,46.604775,-0.008845,1.835811,2.569828,2.569827
27.690000,0.056949,46.623133,-0.009030,1.835760,2.569828,2.569827
27.700000,0.056858,46.641490,-0.009215,1.835711,2.569828,2.569827
27.710000,0.056765,46.659847,-0.009400,1.835662,2.569828,2.569827
27.720000,0.056670,46.678204,-0.009584,1.835613,2.569828,2.569827
27.730000,0.056573,46.696560,-0.009767,1.835565,2.569828,2.569827
27.740000,0.056475,46.714915,-0.009950,1.835518,2.569828,2.569827
27.750000,0.056374,46.733270,-0.010132,1.835471,2.569828,2.569827
27.760000,0.056272,46.751624,-0.010314,1.835425,2.569828,2.569827
27.770000,0.056168,46.769978,-0.010495,1.835379,2.569828,2.569827
27.780000,0.056062,46.788332,-0.010676,1.835334,2.569828,2.569827
27.790000,0.055954,46.806685,-0.010856,1.835290,2.569828,2.569827
27.800000,0.055845,46.825038,-0.011036,1.835246,2.569828,2.569827
27.810000,0.055734,46.843390,-0.011214,1.835203,2.569828,2.569827
27.820000,0.055621,46.861742,-0.011393,1.835161,2.569828,2.569827
27.830000,0.055506,46.880093,-0.011570,1.835119,2.569828,2.569827
27.840000,0.055389,46.898444,-0.011748,1.835078,2.569828,2.569827
27.850000,0.055271,46.916795,-0.011924,1.835038,2.569828,2.569827
27.860000,0.055151,46.935145,-0.012100,1.834998,2.569828,2.569827
27.870000,0.055029,46.953495,-0.012275,1.834959,2.569828,2.569827
27.880000,0.054905,46.971844,-0.012450,1.834921,2.569828,2.569827
27.890000,0.054780,46.990193,-0.012624,1.834883,2.569828,2.569827
27.900000,0.054653,47.008542,-0.012798,1.834847,2.569828,2.569827
27.910000,0.054524,47.026890,-0.012970,1.834811,2.569828,2.569827
27.920000,0.054393,47.045238,-0.013143,1.834775,2.569828,2.569827
27.930000,0.054261,47.063586,-0.013314,1.834741,2.569828,2.569827
27.940000,0.054127,47.081933,-0.013485,1.834707,2.569828,2.569827
27.950000,0.053991,47.100280,-0.013655,1.834674,2.569828,2.569827
27.960000,0.053854,47.118626,-0.013825,1.834642,2.569828,2.569827
27.970000,0.053715,47.136973,-0.013994,1.834610,2.569828,2.569827
27.980000,0.053574,47.155319,-0.014162,1.834580,2.569828,2.569827
27.990000,0.053432,47.173664,-0.014330,1.834550,2.569828,2.569827
28.000000,0.053288,47.192010,-0.014497,1.834521,2.569828,2.569827
28.010000,0.053142,47.210355,-0.014663,1.834493,2.569828,2.569827
28.020000,0.052994,47.228699,-0.014828,1.834465,2.569828,2.569827
28.030000,0.052845,47.247044,-0.014993,1.834439,2.569828,2.569827
28.040000,0.052694,47.265388,-0.015157,1.834413,2.569828,2.569827
28.050000,0.052542,47.283732,-0.015321,1.834388,2.569828,2.569827
28.060000,0.052388,47.302076,-0.015484,1.834364,2.569828,2.569827
28.070000,0.052232,47.320419,-0.015646,1.834341,2.569828,2.569827
28.080000,0.052075,47.338763,-0.015807,1.834319,2.569828,2.569827
28.090000,0.051916,47.357106,-0.015968,1.834297,2.569828,2.569827
28.100000,0.051756,47.375449,-0.016128,1.834276,2.569828,2.569827
28.110000,0.051594,47.393791,-0.016287,1.834257,2.569828,2.569827
28.120000,0.051430,47.412134,-0.016446,1.834238,2.569828,2.569827
28.130000,0.051265,47.430476,-0.016603,1.834220,2.569828,2.569827
28.140000,0.051098,47.448818,-0.016760,1.834203,2.569828,2.569827
28.150000,0.050930,47.467160,-0.016917,1.834187,2.569828,2.569827
28.160000,0.050760,47.485502,-0.017072,1.834171,2.569828,2.569827
28.170000,0.050588,47.503844,-0.017227,1.834157,2.569828,2.569827
28.180000,0.050415,47.522185,-0.017381,1.834143,2.569828,2.569827
28.190000,0.050240,47.540526,-0.017535,1.834131,2.569828,2.569827
28.200000,0.050064,47.558868,-0.017687,1.834119,2.569828,2.569827
28.210000,0.049887,47.577209,-0.017839,1.834108,2.569828,2.569827
28.220000,0.049708,47.595550,-0.017990,1.834099,2.569828,2.569827
28.230000,0.049527,47.613891,-0.018140,1.834090,2.569828,2.569827
28.240000,0.049345,47.632232,-0.018290,1.834082,2.569828,2.569827
28.250000,0.049161,47.650572,-0.018438,1.834075,2.569828,2.569827
28.260000,0.048976,47.668913,-0.018586,1.834069,2.569828,2.569827
28.270000,0.048789,47.687254,-0.018733,1.834064,2.569828,2.569827
28.280000,0.048601,47.705594,-0.018880,1.834060,2.569828,2.569827
28.290000,0.048412,47.723935,-0.019025,1.834056,2.569828,2.569827
28.300000,0.048221,47.742276,-0.019170,1.834054,2.569828,2.569827
28.310000,0.048028,47.760616,-0.019314,1.834053,2.569828,2.569827
28.320000,0.047835,47.778957,-0.019457,1.834052,2.569828,2.569827
28.330000,0.047639,47.797297,-0.019600,1.834053,2.569828,2.569827
28.340000,0.047443,47.815638,-0.019741,1.834055,2.569828,2.569827
28.350000,0.047244,47.833978,-0.019882,1.834057,2.569828,2.569827
28.360000,0.047045,47.852319,-0.020022,1.834061,2.569828,2.569827
28.370000,0.046844,47.870659,-0.020161,1.834065,2.569828,2.569827
28.380000,0.046642,47.889000,-0.020299,1.834071,2.569828,2.569827
28.390000,0.046438,47.907341,-0.020437,1.834077,2.569828,2.569827
28.400000,0.046233,47.925682,-0.020573,1.834085,2.569828,2.569827
28.410000,0.046027,47.944023,-0.020709,1.834093,2.569828,2.569827
28.420000,0.045819,47.962364,-0.020844,1.834102,2.569828,2.569827
28.430000,0.045610,47.980705,-0.020978,1.834113,2.569828,2.569827
28.440000,0.045399,47.999046,-0.021112,1.834124,2.569828,2.569827
28.450000,0.045187,48.017387,-0.021244,1.834136,2.569828,2.569827
28.460000,0.044974,48.035729,-0.021376,1.834150,2.569828,2.569827
28.470000,0.044760,48.054070,-0.021506,1.834164,2.569828,2.569827
28.480000,0.044544,48.072412,-0.021636,1.834179,2.569828,2.569827
28.490000,0.044327,48.090754,-0.021765,1.834196,2.569828,2.569827
28.500000,0.044109,48.109096,-0.021894,1.834213,2.569828,2.569827
28.510000,0.043889,48.127438,-0.022021,1.834231,2.569828,2.569827
28.520000,0.043669,48.145780,-0.022147,1.834251,2.569828,2.569827
28.530000,0.043446,48.164123,-0.022273,1.834271,2.569828,2.569827
28.540000,0.043223,48.182466,-0.022398,1.834292,2.569828,2.569827
28.550000,0.042998,48.200809,-0.022521,1.834314,2.569828,2.569827
28.560000,0.042773,48.219152,-0.022644,1.834337,2.569828,2.569827
28.570000,0.042546,48.237496,-0.022766,1.834362,2.569828,2.569827
28.580000,0.042317,48.255839,-0.022888,1.834387,2.569828,2.569827
28.590000,0.042088,48.274183,-0.023008,1.834413,2.569828,2.569827
28.600000,0.041857,48.292528,-0.023127,1.834440,2.569828,2.569827
28.610000,0.041625,48.310872,-0.023246,1.834468,2.569828,2.569827
28.620000,0.041392,48.329217,-0.023364,1.834497,2.569828,2.569827
28.630000,0.041158,48.347562,-0.023480,1.834527,2.569828,2.569827
28.640000,0.040923,48.365908,-0.023596,1.834559,2.569828,2.569827
28.650000,0.040686,48.384253,-0.023711,1.834591,2.569828,2.569827
28.660000,0.040448,48.402599,-0.023825,1.834624,2.569828,2.569827
28.670000,0.040210,48.420946,-0.023938,1.834658,2.569828,2.569827
28.680000,0.039970,48.439292,-0.024050,1.834693,2.569828,2.569827
28.690000,0.039729,48.457640,-0.024162,1.834729,2.569828,2.569827
28.700000,0.039486,48.475987,-0.024272,1.834766,2.569828,2.569827
28.710000,0.039243,48.494335,-0.024382,1.834803,2.569828,2.569827
28.720000,0.038999,48.512683,-0.024490,1.834842,2.569828,2.569827
28.730000,0.038753,48.531032,-0.024598,1.834882,2.569828,2.569827
28.740000,0.038507,48.549381,-0.024705,1.834923,2.569828,2.569827
28.750000,0.038259,48.567730,-0.024811,1.834965,2.569828,2.569827
28.760000,0.038011,48.586080,-0.024915,1.835007,2.569828,2.569827
28.770000,0.037761,48.604430,-0.025019,1.835051,2.569828,2.569827
28.780000,0.037510,48.622781,-0.025122,1.835096,2.569828,2.569827
28.790000,0.037259,48.641132,-0.025225,1.835141,2.569828,2.569827
28.800000,0.037006,48.659484,-0.025326,1.835188,2.569828,2.569827
28.810000,0.036752,48.677836,-0.025426,1.835235,2.569828,2.569827
28.820000,0.036497,48.696189,-0.025525,1.835283,2.569828,2.569827
28.830000,0.036241,48.714542,-0.025624,1.835333,2.569828,2.569827
28.840000,0.035985,48.732895,-0.025721,1.835383,2.569828,2.569827
28.850000,0.035727,48.751249,-0.025818,1.835434,2.569828,2.569827
28.860000,0.035468,48.769604,-0.025913,1.835486,2.569828,2.569827
28.870000,0.035209,48.787959,-0.026008,1.835539,2.569828,2.569827
28.880000,0.034948,48.806315,-0.026101,1.835593,2.569828,2.569827
28.890000,0.034687,48.824671,-0.026194,1.835647,2.569828,2.569827
28.900000,0.034424,48.843028,-0.026286,1.835703,2.569828,2.569827
28.910000,0.034161,48.861385,-0.026377,1.835760,2.569828,2.569827
28.920000,0.033897,48.879743,-0.026467,1.835817,2.569828,2.569827
28.930000,0.033632,48.898101,-0.026555,1.835875,2.569828,2.569827
28.940000,0.033366,48.916460,-0.026643,1.835935,2.569828,2.569827
28.950000,0.033099,48.934820,-0.026730,1.835995,2.569828,2.569827
28.960000,0.032831,48.953180,-0.026816,1.836056,2.569828,2.569827
28.970000,0.032563,48.971541,-0.026902,1.836118,2.569828,2.569827
28.980000,0.032293,48.989903,-0.026986,1.836180,2.569828,2.569827
28.990000,0.032023,49.008265,-0.027069,1.836244,2.569828,2.569827
29.000000,0.031752,49.026628,-0.027151,1.836308,2.569828,2.569827
29.010000,0.031480,49.044991,-0.027232,1.836373,2.569828,2.569827
29.020000,0.031207,49.063355,-0.027312,1.836439,2.569828,2.569827
29.030000,0.030934,49.081720,-0.027392,1.836506,2.569828,2.569827
29.040000,0.030659,49.100085,-0.027470,1.836574,2.569828,2.569827
29.050000,0.030384,49.118451,-0.027547,1.836643,2.569828,2.569827
29.060000,0.030108,49.136818,-0.027624,1.836712,2.569828,2.569827
29.070000,0.029832,49.155185,-0.027699,1.836782,2.569828,2.569827
29.080000,0.029554,49.173554,-0.027774,1.836853,2.569828,2.569827
29.090000,0.029276,49.191923,-0.027847,1.836925,2.569828,2.569827
29.100000,0.028997,49.210292,-0.027920,1.836997,2.569828,2.569827
29.110000,0.028718,49.228662,-0.027991,1.837071,2.569828,2.569827
29.120000,0.028438,49.247034,-0.028062,1.837145,2.569828,2.569827
29.130000,0.028157,49.265405,-0.028131,1.837220,2.569828,2.569827
29.140000,0.027875,49.283778,-0.028200,1.837295,2.569828,2.569827
29.150000,0.027593,49.302151,-0.028267,1.837372,2.569828,2.569827
29.160000,0.027310,49.320525,-0.028334,1.837449,2.569828,2.569827
29.170000,0.027026,49.338900,-0.028400,1.837527,2.569828,2.569827
29.180000,0.026742,49.357276,-0.028464,1.837605,2.569828,2.569827
29.190000,0.026457,49.375652,-0.028528,1.837685,2.569828,2.569827
29.200000,0.026171,49.394030,-0.028591,1.837765,2.569828,2.569827
29.210000,0.025885,49.412408,-0.028652,1.837846,2.569828,2.569827
29.220000,0.025598,49.430787,-0.028713,1.837927,2.569828,2.569827
29.230000,0.025311,49.449166,-0.028773,1.838009,2.569828,2.569827
29.240000,0.025023,49.467547,-0.028832,1.838092,2.569828,2.569827
29.250000,0.024734,49.485928,-0.028890,1.838175,2.569828,2.569827
29.260000,0.024445,49.504310,-0.028946,1.838260,2.569828,2.569827
29.270000,0.024155,49.522693,-0.029002,1.838344,2.569828,2.569827
29.280000,0.023865,49.541077,-0.029057,1.838430,2.569828,2.569827
29.290000,0.023574,49.559462,-0.029111,1.838516,2.569828,2.569827
29.300000,0.023283,49.577847,-0.029164,1.838603,2.569828,2.569827
29.310000,0.022991,49.596234,-0.029216,1.838690,2.569828,2.569827
29.320000,0.022698,49.614621,-0.029266,1.838778,2.569828,2.569827
29.330000,0.022405,49.633009,-0.029316,1.838867,2.569828,2.569827
29.340000,0.022112,49.651399,-0.029365,1.838956,2.569828,2.569827
29.350000,0.021818,49.669789,-0.029413,1.839046,2.569828,2.569827
29.360000,0.021524,49.688180,-0.029460,1.839137,2.569828,2.569827
29.370000,0.021229,49.706571,-0.029506,1.839228,2.569828,2.569827
29.380000,0.020934,49.724964,-0.029551,1.839319,2.569828,2.569827
29.390000,0.020638,49.743358,-0.029595,1.839411,2.569828,2.569827
29.400000,0.020342,49.761752,-0.029638,1.839504,2.569828,2.569827
29.410000,0.020045,49.780148,-0.029680,1.839597,2.569828,2.569827
29.420000,0.019748,49.798544,-0.029721,1.839691,2.569828,2.569827
29.430000,0.019451,49.816942,-0.029761,1.839785,2.569828,2.569827
29.440000,0.019153,49.835340,-0.029800,1.839880,2.569828,2.569827
29.450000,0.018855,49.853739,-0.029838,1.839976,2.569828,2.569827
29.460000,0.018556,49.872139,-0.029875,1.840071,2.569828,2.569827
29.470000,0.018257,49.890541,-0.029911,1.840168,2.569828,2.569827
29.480000,0.017958,49.908943,-0.029947,1.840264,2.569828,2.569827
29.490000,0.017658,49.927346,-0.029981,1.840362,2.569828,2.569827
29.500000,0.017358,49.945750,-0.030014,1.840459,2.569828,2.569827
29.510000,0.017058,49.964155,-0.030046,1.840558,2.569828,2.569827
29.520000,0.016757,49.982561,-0.030077,1.840656,2.569828,2.569827
29.530000,0.016456,50.000968,-0.030107,1.840755,2.569828,2.569827
29.540000,0.016155,50.019376,-0.030136,1.840855,2.569828,2.569827
29.550000,0.015854,50.037785,-0.030165,1.840955,2.569828,2.569827
29.560000,0.015552,50.056195,-0.030192,1.841055,2.569828,2.569827
29.570000,0.015250,50.074606,-0.030218,1.841156,2.569828,2.569827
29.580000,0.014947,50.093019,-0.030243,1.841257,2.569828,2.569827
29.590000,0.014645,50.111432,-0.030268,1.841358,2.569828,2.569827
29.600000,0.014342,50.129846,-0.030291,1.841460,2.569828,2.569827
29.610000,0.014039,50.148261,-0.030313,1.841562,2.569828,2.569827
29.620000,0.013736,50.166677,-0.030335,1.841665,2.569828,2.569827
29.630000,0.013432,50.185094,-0.030355,1.841768,2.569828,2.569827
29.640000,0.013129,50.203512,-0.030375,1.841871,2.569828,2.569827
29.650000,0.012825,50.221932,-0.030393,1.841974,2.569828,2.569827
29.660000,0.012521,50.240352,-0.030410,1.842078,2.569828,2.569827
29.670000,0.012217,50.258773,-0.030427,1.842182,2.569828,2.569827
29.680000,0.011912,50.277195,-0.030442,1.842287,2.569828,2.569827
29.690000,0.011608,50.295619,-0.030457,1.842391,2.569828,2.569827
29.700000,0.011303,50.314043,-0.030471,1.842496,2.569828,2.569827
29.710000,0.010998,50.332469,-0.030483,1.842601,2.569828,2.569827
29.720000,0.010694,50.350895,-0.030495,1.842707,2.569828,2.569827
29.730000,0.010389,50.369323,-0.030505,1.842812,2.569828,2.569827
29.740000,0.010083,50.387752,-0.030515,1.842918,2.569828,2.569827
29.750000,0.009778,50.406181,-0.030524,1.843024,2.569828,2.569827
29.760000,0.009473,50.424612,-0.030532,1.843131,2.569828,2.569827
29.770000,0.009168,50.443044,-0.030538,1.843237,2.569828,2.569827
29.780000,0.008862,50.461477,-0.030544,1.843344,2.569828,2.569827
29.790000,0.008557,50.479911,-0.030549,1.843451,2.569828,2.569827
29.800000,0.008251,50.498346,-0.030553,1.843558,2.569828,2.569827
29.810000,0.007946,50.516782,-0.030556,1.843665,2.569828,2.569827
29.820000,0.007640,50.535219,-0.030558,1.843772,2.569828,2.569827
29.830000,0.007335,50.553657,-0.030559,1.843880,2.569828,2.569827
29.840000,0.007029,50.572097,-0.030559,1.843988,2.569828,2.569827
29.850000,0.006723,50.590537,-0.030558,1.844095,2.569828,2.569827
29.860000,0.006418,50.608979,-0.030557,1.844203,2.569828,2.569827
29.870000,0.006112,50.627421,-0.030554,1.844311,2.569828,2.569827
29.880000,0.005807,50.645865,-0.030550,1.844419,2.569828,2.569827
29.890000,0.005501,50.664310,-0.030545,1.844527,2.569828,2.569827
29.900000,0.005196,50.682755,-0.030540,1.844635,2.569828,2.569827
29.910000,0.004890,50.701202,-0.030533,1.844743,2.569828,2.569827
29.920000,0.004585,50.719650,-0.030526,1.844852,2.569828,2.569827
29.930000,0.004280,50.738099,-0.030517,1.844960,2.569828,2.569827
29.940000,0.003975,50.756549,-0.030508,1.845068,2.569828,2.569827
29.950000,0.003670,50.775001,-0.030498,1.845176,2.569828,2.569827
29.960000,0.003365,50.793453,-0.030486,1.845285,2.569828,2.569827
29.970000,0.003060,50.811906,-0.030474,1.845393,2.569828,2.569827
29.980000,0.002755,50.830361,-0.030461,1.845501,2.569828,2.569827
29.990000,0.002451,50.848816,-0.030447,1.845610,2.569828,2.569827
30.000000,0.002146,50.867273,-0.030432,1.845718,2.569828,2.569827
30.010000,0.001842,50.885731,-0.030416,1.845826,2.569828,2.569827
30.020000,0.001538,50.904190,-0.030399,1.845934,2.569828,2.569827
30.030000,0.001234,50.922649,-0.030382,1.846042,2.569828,2.569827
30.040000,0.000930,50.941110,-0.030363,1.846150,2.569828,2.569827
30.050000,0.000627,50.959572,-0.030343,1.846258,2.569828,2.569827
30.060000,0.000324,50.978036,-0.030323,1.846366,2.569828,2.569827
30.070000,0.000020,50.996500,-0.030302,1.846473,2.569828,2.569827
30.080000,-0.000282,51.014965,-0.030279,1.846581,2.569828,2.569827
30.090000,-0.000585,51.033431,-0.030256,1.846688,2.569828,2.569827
30.100000,-0.000888,51.051899,-0.030232,1.846796,2.569828,2.569827
30.110000,-0.001190,51.070367,-0.030207,1.846903,2.569828,2.569827
30.120000,-0.001492,51.088837,-0.030181,1.847010,2.569828,2.569827
30.130000,-0.001793,51.107307,-0.030154,1.847117,2.569828,2.569827
30.140000,-0.002095,51.125779,-0.030126,1.847223,2.569828,2.569827
30.150000,-0.002396,51.144252,-0.030097,1.847330,2.569828,2.569827
30.160000,-0.002697,51.162726,-0.030068,1.847436,2.569828,2.569827
30.170000,-0.002997,51.181201,-0.030037,1.847542,2.569828,2.569827
30.180000,-0.003297,51.199677,-0.030006,1.847648,2.569828,2.569827
30.190000,-0.003597,51.218154,-0.029974,1.847754,2.569828,2.569827
30.200000,-0.003897,51.236632,-0.029941,1.847859,2.569828,2.569827
30.210000,-0.004196,51.255111,-0.029907,1.847964,2.569828,2.569827
30.220000,-0.004495,51.273591,-0.029872,1.848069,2.569828,2.569827
30.230000,-0.004794,51.292072,-0.029836,1.848174,2.569828,2.569827
30.240000,-0.005092,51.310554,-0.029799,1.848278,2.569828,2.569827
30.250000,-0.005390,51.329038,-0.029762,1.848382,2.569828,2.569827
30.260000,-0.005687,51.347522,-0.029723,1.848486,2.569828,2.569827
30.270000,-0.005984,51.366007,-0.029684,1.848590,2.569828,2.569827
30.280000,-0.006281,51.384494,-0.029644,1.848693,2.569828,2.569827
30.290000,-0.006577,51.402981,-0.029603,1.848796,2.569828,2.569827
30.300000,-0.006873,51.421470,-0.029561,1.848899,2.569828,2.569827
30.310000,-0.007168,51.439959,-0.029518,1.849001,2.569828,2.569827
30.320000,-0.007463,51.458450,-0.029475,1.849103,2.569828,2.569827
30.330000,-0.007758,51.476941,-0.029430,1.849204,2.569828,2.569827
30.340000,-0.008052,51.495434,-0.029385,1.849305,2.569828,2.569827
30.350000,-0.008345,51.513927,-0.029339,1.849406,2.569828,2.569827
30.360000,-0.008638,51.532422,-0.029292,1.849507,2.569828,2.569827
30.370000,-0.008931,51.550918,-0.029244,1.849607,2.569828,2.569827
30.380000,-0.009223,51.569414,-0.029195,1.849707,2.569828,2.569827
30.390000,-0.009515,51.587912,-0.029145,1.849806,2.569828,2.569827
30.400000,-0.009806,51.606410,-0.029095,1.849905,2.569828,2.569827
30.410000,-0.010097,51.624910,-0.029044,1.850003,2.569828,2.569827
30.420000,-0.010387,51.643410,-0.028992,1.850101,2.569828,2.569827
30.430000,-0.010677,51.661912,-0.028939,1.850199,2.569828,2.569827
30.440000,-0.010966,51.680414,-0.028885,1.850296,2.569828,2.569827
30.450000,-0.011254,51.698918,-0.028831,1.850393,2.569828,2.569827
30.460000,-0.011542,51.717422,-0.028775,1.850489,2.569828,2.569827
30.470000,-0.011830,51.735928,-0.028719,1.850585,2.569828,2.569827
30.480000,-0.012117,51.754434,-0.028662,1.850680,2.569828,2.569827
30.490000,-0.012403,51.772941,-0.028604,1.850775,2.569828,2.569827
30.500000,-0.012689,51.791449,-0.028546,1.850869,2.569828,2.569827
30.510000,-0.012974,51.809959,-0.028486,1.850963,2.569828,2.569827
30.520000,-0.013259,51.828469,-0.028426,1.851056,2.569828,2.569827
30.530000,-0.013543,51.846980,-0.028365,1.851149,2.569828,2.569827
30.540000,-0.013826,51.865492,-0.028303,1.851241,2.569828,2.569827
30.550000,-0.014109,51.884004,-0.028241,1.851333,2.569828,2.569827
30.560000,-0.014391,51.902518,-0.028177,1.851424,2.569828,2.569827
30.570000,-0.014672,51.921033,-0.028113,1.851515,2.569828,2.569827
30.580000,-0.014953,51.939549,-0.028048,1.851605,2.569828,2.569827
30.590000,-0.015233,51.958065,-0.027982,1.851695,2.569828,2.569827
30.600000,-0.015513,51.976582,-0.027916,1.851784,2.569828,2.569827
30.610000,-0.015791,51.995101,-0.027849,1.851872,2.569828,2.569827
30.620000,-0.016070,52.013620,-0.027780,1.851960,2.569828,2.569827
30.630000,-0.016347,52.032140,-0.027712,1.852048,2.569828,2.569827
30.640000,-0.016624,52.050661,-0.027642,1.852134,2.569828,2.569827
30.650000,-0.016900,52.069183,-0.027572,1.852220,2.569828,2.569827
30.660000,-0.017175,52.087705,-0.027500,1.852306,2.569828,2.569827
30.670000,-0.017450,52.106229,-0.027429,1.852391,2.569828,2.569827
30.680000,-0.017724,52.124753,-0.027356,1.852475,2.569828,2.569827
30.690000,-0.017997,52.143278,-0.027282,1.852559,2.569828,2.569827
30.700000,-0.018270,52.161804,-0.027208,1.852642,2.569828,2.569827
30.710000,-0.018541,52.180331,-0.027133,1.852724,2.569828,2.569827
30.720000,-0.018812,52.198859,-0.027058,1.852806,2.569828,2.569827
30.730000,-0.019082,52.217387,-0.026981,1.852887,2.569828,2.569827
30.740000,-0.019352,52.235916,-0.026904,1.852967,2.569828,2.569827
30.750000,-0.019620,52.254447,-0.026827,1.853047,2.569828,2.569827
30.760000,-0.019888,52.272977,-0.026748,1.853126,2.569828,2.569827
30.770000,-0.020155,52.291509,-0.026669,1.853205,2.569828,2.569827
30.780000,-0.020422,52.310041,-0.026589,1.853283,2.569828,2.569827
30.790000,-0.020687,52.328575,-0.026508,1.853360,2.569828,2.569827
30.800000,-0.020952,52.347109,-0.026427,1.853436,2.569828,2.569827
30.810000,-0.021216,52.365643,-0.026344,1.853512,2.569828,2.569827
30.820000,-0.021479,52.384179,-0.026262,1.853587,2.569828,2.569827
30.830000,-0.021741,52.402715,-0.026178,1.853661,2.569828,2.569827
30.840000,-0.022002,52.421252,-0.026094,1.853735,2.569828,2.569827
30.850000,-0.022263,52.439790,-0.026009,1.853808,2.569828,2.569827
30.860000,-0.022522,52.458328,-0.025923,1.853880,2.569828,2.569827
30.870000,-0.022781,52.476867,-0.025837,1.853951,2.569828,2.569827
30.880000,-0.023039,52.495407,-0.025750,1.854022,2.569828,2.569827
30.890000,-0.023296,52.513948,-0.025662,1.854092,2.569828,2.569827
30.900000,-0.023552,52.532489,-0.025574,1.854162,2.569828,2.569827
30.910000,-0.023808,52.551031,-0.025485,1.854230,2.569828,2.569827
30.920000,-0.024062,52.569574,-0.025395,1.854298,2.569828,2.569827
30.930000,-0.024316,52.588117,-0.025305,1.854365,2.569828,2.569827
30.940000,-0.024568,52.606661,-0.025214,1.854431,2.569828,2.569827
30.950000,-0.024820,52.625206,-0.025122,1.854497,2.569828,2.569827
30.960000,-0.025071,52.643751,-0.025030,1.854562,2.569828,2.569827
30.970000,-0.025321,52.662297,-0.024937,1.854626,2.569828,2.569827
30.980000,-0.025569,52.680844,-0.024843,1.854689,2.569828,2.569827
30.990000,-0.025817,52.699391,-0.024749,1.854751,2.569828,2.569827
31.000000,-0.026064,52.717939,-0.024654,1.854813,2.569828,2.569827
31.010000,-0.026310,52.736487,-0.024558,1.854874,2.569828,2.569827
31.020000,-0.026556,52.755036,-0.024462,1.854934,2.569828,2.569827
31.030000,-0.026800,52.773586,-0.024365,1.854994,2.569828,2.569827
31.040000,-0.027043,52.792136,-0.024268,1.855052,2.569828,2.569827
31.050000,-0.027285,52.810687,-0.024170,1.855110,2.569828,2.569827
31.060000,-0.027526,52.829238,-0.024071,1.855167,2.569828,2.569827
31.070000,-0.027766,52.847790,-0.023972,1.855223,2.569828,2.569827
31.080000,-0.028006,52.866343,-0.023872,1.855279,2.569828,2.569827
31.090000,-0.028244,52.884896,-0.023771,1.855334,2.569828,2.569827
31.100000,-0.028481,52.903449,-0.023670,1.855387,2.569828,2.569827
31.110000,-0.028717,52.922003,-0.023568,1.855440,2.569828,2.569827
31.120000,-0.028952,52.940558,-0.023466,1.855493,2.569828,2.569827
31.130000,-0.029187,52.959113,-0.023363,1.855544,2.569828,2.569827
31.140000,-0.029420,52.977669,-0.023260,1.855595,2.569828,2.569827
31.150000,-0.029652,52.996225,-0.023155,1.855644,2.569828,2.569827
31.160000,-0.029883,53.014782,-0.023051,1.855693,2.569828,2.569827
31.170000,-0.030113,53.033339,-0.022946,1.855742,2.569828,2.569827
31.180000,-0.030342,53.051897,-0.022840,1.855789,2.569828,2.569827
31.190000,-0.030570,53.070455,-0.022733,1.855835,2.569828,2.569827
31.200000,-0.030796,53.089013,-0.022626,1.855881,2.569828,2.569827
31.210000,-0.031022,53.107572,-0.022519,1.855926,2.569828,2.569827
31.220000,-0.031247,53.126132,-0.022411,1.855970,2.569828,2.569827
31.230000,-0.031470,53.144692,-0.022302,1.856013,2.569828,2.569827
31.240000,-0.031693,53.163252,-0.022193,1.856056,2.569828,2.569827
31.250000,-0.031914,53.181813,-0.022083,1.856097,2.569828,2.569827
