t,phi,z,omega,vz,E,E_anal
15.040000,6.072564,87.063328,-0.106931,10.535259,94.040714,94.039612
15.050000,6.071497,87.168688,-0.106294,10.536730,94.040714,94.039612
15.060000,6.070438,87.274062,-0.105657,10.538169,94.040714,94.039612
15.070000,6.069384,87.379451,-0.105021,10.539575,94.040714,94.039612
15.080000,6.068337,87.484854,-0.104385,10.540950,94.040714,94.039612
15.090000,6.067297,87.590270,-0.103750,10.542292,94.040714,94.039612
15.100000,6.066262,87.695699,-0.103115,10.543602,94.040714,94.039612
15.110000,6.065234,87.801142,-0.102481,10.544881,94.040714,94.039612
15.120000,6.064213,87.906597,-0.101847,10.546128,94.040714,94.039612
15.130000,6.063197,88.012064,-0.101213,10.547343,94.040714,94.039612
15.140000,6.062188,88.117544,-0.100580,10.548526,94.040714,94.039612
15.150000,6.061186,88.223035,-0.099947,10.549679,94.040714,94.039612
15.160000,6.060189,88.328537,-0.099315,10.550800,94.040714,94.039612
15.170000,6.059199,88.434051,-0.098684,10.551890,94.040714,94.039612
15.180000,6.058216,88.539575,-0.098053,10.552949,94.040714,94.039612
15.190000,6.057238,88.645110,-0.097422,10.553978,94.040714,94.039612
15.200000,6.056267,88.750654,-0.096792,10.554976,94.040714,94.039612
15.210000,6.055303,88.856209,-0.096163,10.555943,94.040714,94.039612
15.220000,6.054344,88.961773,-0.095534,10.556880,94.040714,94.039612
15.230000,6.053392,89.067346,-0.094906,10.557787,94.040714,94.039612
15.240000,6.052446,89.172929,-0.094278,10.558664,94.040714,94.039612
15.250000,6.051506,89.278520,-0.093651,10.559511,94.040714,94.039612
15.260000,6.050573,89.384119,-0.093024,10.560328,94.040714,94.039612
15.270000,6.049646,89.489726,-0.092398,10.561115,94.040714,94.039612
15.280000,6.048725,89.595341,-0.091773,10.561873,94.040714,94.039612
15.290000,6.047810,89.700963,-0.091148,10.562602,94.040714,94.039612
15.300000,6.046902,89.806593,-0.090524,10.563302,94.040714,94.039612
15.310000,6.046000,89.912229,-0.089901,10.563972,94.040714,94.039612
15.320000,6.045104,90.017872,-0.089278,10.564614,94.040714,94.039612
15.330000,6.044214,90.123522,-0.088656,10.565227,94.040714,94.039612
15.340000,6.043331,90.229177,-0.088035,10.565812,94.040714,94.039612
15.350000,6.042454,90.334838,-0.087414,10.566368,94.040714,94.039612
15.360000,6.041583,90.440504,-0.086794,10.566896,94.040714,94.039612
15.370000,6.040718,90.546176,-0.086174,10.567396,94.040714,94.039612
15.380000,6.039859,90.651852,-0.085556,10.567868,94.040714,94.039612
15.390000,6.039007,90.757533,-0.084938,10.568312,94.040714,94.039612
15.400000,6.038160,90.863218,-0.084321,10.568729,94.040714,94.039612
15.410000,6.037320,90.968907,-0.083704,10.569118,94.040714,94.039612
15.420000,6.036486,91.074600,-0.083088,10.569481,94.040714,94.039612
15.430000,6.035658,91.180297,-0.082473,10.569816,94.040714,94.039612
15.440000,6.034837,91.285997,-0.081859,10.570124,94.040714,94.039612
15.450000,6.034021,91.391699,-0.081245,10.570405,94.040714,94.039612
15.460000,6.033212,91.497405,-0.080633,10.570660,94.040714,94.039612
15.470000,6.032409,91.603112,-0.080021,10.570888,94.040714,94.039612
15.480000,6.031611,91.708822,-0.079410,10.571090,94.040714,94.039612
15.490000,6.030820,91.814534,-0.078799,10.571266,94.040714,94.039612
15.500000,6.030035,91.920247,-0.078189,10.571416,94.040714,94.039612
15.510000,6.029257,92.025962,-0.077581,10.571541,94.040714,94.039612
15.520000,6.028484,92.131678,-0.076973,10.571640,94.040714,94.039612
15.530000,6.027717,92.237395,-0.076365,10.571713,94.040714,94.039612
15.540000,6.026957,92.343112,-0.075759,10.571761,94.040714,94.039612
15.550000,6.026202,92.448830,-0.075154,10.571784,94.040714,94.039612
15.560000,6.025453,92.554548,-0.074549,10.571783,94.040714,94.039612
15.570000,6.024711,92.660266,-0.073945,10.571756,94.040714,94.039612
15.580000,6.023975,92.765983,-0.073342,10.571705,94.040714,94.039612
15.590000,6.023244,92.871700,-0.072740,10.571630,94.040714,94.039612
15.600000,6.022520,92.977416,-0.072138,10.571531,94.040714,94.039612
15.610000,6.021801,93.083130,-0.071538,10.571407,94.040714,94.039612
15.620000,6.021089,93.188844,-0.070939,10.571260,94.040714,94.039612
15.630000,6.020383,93.294555,-0.070340,10.571089,94.040714,94.039612
15.640000,6.019682,93.400265,-0.069742,10.570895,94.040714,94.039612
15.650000,6.018988,93.505973,-0.069145,10.570677,94.040714,94.039612
15.660000,6.018299,93.611679,-0.068549,10.570436,94.040714,94.039612
15.670000,6.017617,93.717382,-0.067954,10.570172,94.040714,94.039612
15.680000,6.016940,93.823082,-0.067360,10.569886,94.040714,94.039612
15.690000,6.016270,93.928779,-0.066767,10.569577,94.040714,94.039612
15.700000,6.015605,94.034474,-0.066174,10.569246,94.040714,94.039612
15.710000,6.014946,94.140164,-0.065583,10.568892,94.040714,94.039612
15.720000,6.014293,94.245851,-0.064993,10.568516,94.040714,94.039612
15.730000,6.013646,94.351535,-0.064403,10.568119,94.040714,94.039612
15.740000,6.013005,94.457214,-0.063815,10.567700,94.040714,94.039612
15.750000,6.012370,94.562888,-0.063227,10.567259,94.040714,94.039612
15.760000,6.011741,94.668559,-0.062640,10.566797,94.040714,94.039612
15.770000,6.011117,94.774224,-0.062055,10.566314,94.040714,94.039612
15.780000,6.010500,94.879885,-0.061470,10.565810,94.040714,94.039612
15.790000,6.009888,94.985540,-0.060886,10.565286,94.040714,94.039612
15.800000,6.009282,95.091191,-0.060303,10.564741,94.040714,94.039612
15.810000,6.008682,95.196835,-0.059722,10.564175,94.040714,94.039612
15.820000,6.008087,95.302474,-0.059141,10.563589,94.040714,94.039612
15.830000,6.007499,95.408107,-0.058561,10.562983,94.040714,94.039612
15.840000,6.006916,95.513734,-0.057982,10.562358,94.040714,94.039612
15.850000,6.006339,95.619354,-0.057404,10.561713,94.040714,94.039612
15.860000,6.005768,95.724968,-0.056828,10.561048,94.040714,94.039612
15.870000,6.005203,95.830575,-0.056252,10.560364,94.040714,94.039612
15.880000,6.004643,95.936175,-0.055677,10.559661,94.040714,94.039612
15.890000,6.004089,96.041768,-0.055104,10.558939,94.040714,94.039612
15.900000,6.003541,96.147354,-0.054531,10.558198,94.040714,94.039612
15.910000,6.002998,96.252932,-0.053959,10.557439,94.040714,94.039612
15.920000,6.002462,96.358503,-0.053389,10.556662,94.040714,94.039612
15.930000,6.001931,96.464065,-0.052819,10.555866,94.040714,94.039612
15.940000,6.001405,96.569620,-0.052251,10.555053,94.040714,94.039612
15.950000,6.000886,96.675166,-0.051683,10.554221,94.040714,94.039612
15.960000,6.000372,96.780704,-0.051117,10.553372,94.040714,94.039612
15.970000,5.999863,96.886234,-0.050551,10.552506,94.040714,94.039612
15.980000,5.999361,96.991754,-0.049987,10.551622,94.040714,94.039612
15.990000,5.998864,97.097266,-0.049424,10.550722,94.040714,94.039612
16.000000,5.998372,97.202769,-0.048862,10.549804,94.040714,94.039612
16.010000,5.997886,97.308262,-0.048301,10.548870,94.040714,94.039612
16.020000,5.997406,97.413746,-0.047741,10.547920,94.040714,94.039612
16.030000,5.996932,97.519220,-0.047182,10.546953,94.040714,94.039612
16.040000,5.996462,97.624685,-0.046624,10.545970,94.040714,94.039612
16.050000,5.995999,97.730140,-0.046067,10.544971,94.040714,94.039612
16.060000,5.995541,97.835584,-0.045512,10.543956,94.040714,94.039612
16.070000,5.995089,97.941019,-0.044957,10.542926,94.040714,94.039612
16.080000,5.994642,98.046443,-0.044404,10.541881,94.040714,94.039612
16.090000,5.994201,98.151856,-0.043852,10.540820,94.040714,94.039612
16.100000,5.993765,98.257259,-0.043300,10.539744,94.040714,94.039612
16.110000,5.993335,98.362651,-0.042750,10.538654,94.040714,94.039612
16.120000,5.992910,98.468032,-0.042201,10.537549,94.040714,94.039612
16.130000,5.992491,98.573402,-0.041654,10.536430,94.040714,94.039612
16.140000,5.992077,98.678761,-0.041107,10.535296,94.040714,94.039612
16.150000,5.991669,98.784108,-0.040561,10.534148,94.040714,94.039612
16.160000,5.991266,98.889444,-0.040017,10.532987,94.040714,94.039612
16.170000,5.990868,98.994768,-0.039474,10.531811,94.040714,94.039612
16.180000,5.990476,99.100080,-0.038931,10.530623,94.040714,94.039612
16.190000,5.990090,99.205380,-0.038390,10.529421,94.040714,94.039612
16.200000,5.989708,99.310668,-0.037850,10.528206,94.040714,94.039612
16.210000,5.989333,99.415944,-0.037312,10.526977,94.040714,94.039612
16.220000,5.988962,99.521208,-0.036774,10.525737,94.040714,94.039612
16.230000,5.988597,99.626459,-0.036238,10.524483,94.040714,94.039612
16.240000,5.988237,99.731697,-0.035703,10.523217,94.040714,94.039612
16.250000,5.987883,99.836923,-0.035168,10.521939,94.040714,94.039612
16.260000,5.987534,99.942136,-0.034636,10.520649,94.040714,94.039612
16.270000,5.987190,100.047336,-0.034104,10.519347,94.040714,94.039612
16.280000,5.986852,100.152523,-0.033573,10.518034,94.040714,94.039612
16.290000,5.986519,100.257697,-0.033044,10.516709,94.040714,94.039612
16.300000,5.986191,100.362857,-0.032516,10.515373,94.040714,94.039612
16.310000,5.985869,100.468004,-0.031989,10.514025,94.040714,94.039612
16.320000,5.985551,100.573138,-0.031463,10.512667,94.040714,94.039612
16.330000,5.985239,100.678257,-0.030938,10.511298,94.040714,94.039612
16.340000,5.984932,100.783363,-0.030414,10.509918,94.040714,94.039612
16.350000,5.984631,100.888456,-0.029892,10.508528,94.040714,94.039612
16.360000,5.984335,100.993534,-0.029371,10.507128,94.040714,94.039612
16.370000,5.984044,101.098598,-0.028851,10.505718,94.040714,94.039612
16.380000,5.983758,101.203648,-0.028332,10.504298,94.040714,94.039612
16.390000,5.983477,101.308684,-0.027815,10.502868,94.040714,94.039612
16.400000,5.983201,101.413706,-0.027298,10.501429,94.040714,94.039612
16.410000,5.982931,101.518713,-0.026783,10.499980,94.040714,94.039612
16.420000,5.982666,101.623705,-0.026269,10.498523,94.040714,94.039612
16.430000,5.982406,101.728683,-0.025757,10.497056,94.040714,94.039612
16.440000,5.982151,101.833646,-0.025245,10.495581,94.040714,94.039612
16.450000,5.981901,101.938595,-0.024735,10.494097,94.040714,94.039612
16.460000,5.981656,102.043528,-0.024226,10.492604,94.040714,94.039612
16.470000,5.981416,102.148447,-0.023718,10.491104,94.040714,94.039612
16.480000,5.981181,102.253350,-0.023211,10.489595,94.040714,94.039612
16.490000,5.980952,102.358239,-0.022706,10.488078,94.040714,94.039612
16.500000,5.980727,102.463112,-0.022202,10.486554,94.040714,94.039612
16.510000,5.980508,102.567970,-0.021699,10.485022,94.040714,94.039612
16.520000,5.980293,102.672812,-0.021197,10.483483,94.040714,94.039612
16.530000,5.980084,102.777639,-0.020697,10.481937,94.040714,94.039612
16.540000,5.979879,102.882451,-0.020197,10.480383,94.040714,94.039612
16.550000,5.979680,102.987247,-0.019699,10.478823,94.040714,94.039612
16.560000,5.979485,103.092027,-0.019203,10.477256,94.040714,94.039612
16.570000,5.979296,103.196792,-0.018707,10.475682,94.040714,94.039612
16.580000,5.979111,103.301541,-0.018213,10.474103,94.040714,94.039612
16.590000,5.978932,103.406274,-0.017720,10.472517,94.040714,94.039612
16.600000,5.978757,103.510991,-0.017228,10.470925,94.040714,94.039612
16.610000,5.978587,103.615693,-0.016737,10.469327,94.040714,94.039612
16.620000,5.978422,103.720378,-0.016248,10.467723,94.040714,94.039612
16.630000,5.978262,103.825047,-0.015760,10.466114,94.040714,94.039612
16.640000,5.978107,103.929700,-0.015273,10.464500,94.040714,94.039612
16.650000,5.977957,104.034337,-0.014787,10.462881,94.040714,94.039612
16.660000,5.977811,104.138958,-0.014303,10.461256,94.040714,94.039612
16.670000,5.977671,104.243562,-0.013820,10.459627,94.040714,94.039612
16.680000,5.977535,104.348150,-0.013338,10.457993,94.040714,94.039612
16.690000,5.977404,104.452722,-0.012858,10.456355,94.040714,94.039612
16.700000,5.977278,104.557277,-0.012378,10.454712,94.040714,94.039612
16.710000,5.977156,104.661816,-0.011900,10.453065,94.040714,94.039612
16.720000,5.977040,104.766339,-0.011424,10.451415,94.040714,94.039612
16.730000,5.976928,104.870844,-0.010948,10.449760,94.040714,94.039612
16.740000,5.976821,104.975334,-0.010474,10.448102,94.040714,94.039612
16.750000,5.976718,105.079807,-0.010001,10.446440,94.040714,94.039612
16.760000,5.976621,105.184263,-0.009529,10.444774,94.040714,94.039612
16.770000,5.976528,105.288702,-0.009059,10.443106,94.040714,94.039612
16.780000,5.976439,105.393125,-0.008590,10.441435,94.040714,94.039612
16.790000,5.976356,105.497531,-0.008122,10.439760,94.040714,94.039612
16.800000,5.976277,105.601920,-0.007655,10.438083,94.040714,94.039612
16.810000,5.976203,105.706292,-0.007190,10.436404,94.040714,94.039612
16.820000,5.976133,105.810648,-0.006726,10.434722,94.040714,94.039612
16.830000,5.976068,105.914987,-0.006263,10.433038,94.040714,94.039612
16.840000,5.976008,106.019309,-0.005802,10.431351,94.040714,94.039612
16.850000,5.975952,106.123614,-0.005341,10.429663,94.040714,94.039612
16.860000,5.975901,106.227902,-0.004882,10.427973,94.040714,94.039612
16.870000,5.975855,106.332173,-0.004425,10.426281,94.040714,94.039612
16.880000,5.975813,106.436428,-0.003968,10.424588,94.040714,94.039612
16.890000,5.975775,106.540665,-0.003513,10.422894,94.040714,94.039612
16.900000,5.975742,106.644885,-0.003059,10.421198,94.040714,94.039612
16.910000,5.975714,106.749089,-0.002607,10.419502,94.040714,94.039612
16.920000,5.975690,106.853275,-0.002156,10.417804,94.040714,94.039612
16.930000,5.975671,106.957445,-0.001706,10.416106,94.040714,94.039612
16.940000,5.975656,107.061598,-0.001257,10.414407,94.040714,94.039612
16.950000,5.975646,107.165733,-0.000810,10.412708,94.040714,94.039612
16.960000,5.975640,107.269852,-0.000364,10.411009,94.040714,94.039612
16.970000,5.975638,107.373953,0.000081,10.409309,94.040714,94.039612
16.980000,5.975641,107.478038,0.000525,10.407610,94.040714,94.039612
16.990000,5.975649,107.582106,0.000967,10.405910,94.040714,94.039612
17.000000,5.975661,107.686156,0.001408,10.404211,94.040714,94.039612
17.010000,5.975677,107.790190,0.001847,10.402513,94.040714,94.039612
17.020000,5.975698,107.894206,0.002286,10.400815,94.040714,94.039612
17.030000,5.975723,107.998206,0.002723,10.399118,94.040714,94.039612
17.040000,5.975752,108.102189,0.003158,10.397421,94.040714,94.039612
17.050000,5.975786,108.206154,0.003593,10.395726,94.040714,94.039612
17.060000,5.975824,108.310103,0.004026,10.394032,94.040714,94.039612
17.070000,5.975866,108.414035,0.004458,10.392339,94.040714,94.039612
17.080000,5.975913,108.517950,0.004888,10.390648,94.040714,94.039612
17.090000,5.975964,108.621848,0.005317,10.388958,94.040714,94.039612
17.100000,5.976020,108.725729,0.005745,10.387270,94.040714,94.039612
17.110000,5.976079,108.829594,0.006172,10.385584,94.040714,94.039612
17.120000,5.976143,108.933441,0.006597,10.383900,94.040714,94.039612
17.130000,5.976211,109.037272,0.007021,10.382218,94.040714,94.039612
17.140000,5.976283,109.141085,0.007444,10.380538,94.040714,94.039612
17.150000,5.976360,109.244882,0.007865,10.378861,94.040714,94.039612
17.160000,5.976441,109.348662,0.008285,10.377186,94.040714,94.039612
17.170000,5.976526,109.452426,0.008704,10.375514,94.040714,94.039612
17.180000,5.976615,109.556173,0.009122,10.373844,94.040714,94.039612
17.190000,5.976708,109.659903,0.009538,10.372178,94.040714,94.039612
17.200000,5.976806,109.763616,0.009953,10.370514,94.040714,94.039612
17.210000,5.976907,109.867313,0.010366,10.368854,94.040714,94.039612
17.220000,5.977013,109.970993,0.010779,10.367197,94.040714,94.039612
17.230000,5.977123,110.074657,0.011190,10.365544,94.040714,94.039612
17.240000,5.977237,110.178304,0.011599,10.363894,94.040714,94.039612
17.250000,5.977355,110.281935,0.012008,10.362248,94.040714,94.039612
17.260000,5.977477,110.385549,0.012415,10.360606,94.040714,94.039612
17.270000,5.977603,110.489147,0.012820,10.358967,94.040714,94.039612
17.280000,5.977733,110.592729,0.013225,10.357333,94.040714,94.039612
17.290000,5.977867,110.696294,0.013628,10.355703,94.040714,94.039612
17.300000,5.978006,110.799843,0.014030,10.354077,94.040714,94.039612
17.310000,5.978148,110.903375,0.014430,10.352456,94.040714,94.039612
17.320000,5.978294,111.006892,0.014829,10.350839,94.040714,94.039612
17.330000,5.978445,111.110392,0.015227,10.349227,94.040714,94.039612
17.340000,5.978599,111.213876,0.015624,10.347620,94.040714,94.039612
17.350000,5.978757,111.317345,0.016019,10.346018,94.040714,94.039612
17.360000,5.978919,111.420797,0.016413,10.344420,94.040714,94.039612
17.370000,5.979085,111.524233,0.016805,10.342828,94.040714,94.039612
17.380000,5.979255,111.627653,0.017197,10.341241,94.040714,94.039612
17.390000,5.979429,111.731058,0.017587,10.339660,94.040714,94.039612
17.400000,5.979607,111.834447,0.017975,10.338084,94.040714,94.039612
17.410000,5.979789,111.937820,0.018363,10.336513,94.040714,94.039612
17.420000,5.979974,112.041177,0.018749,10.334948,94.040714,94.039612
17.430000,5.980164,112.144519,0.019133,10.333390,94.040714,94.039612
17.440000,5.980357,112.247845,0.019517,10.331837,94.040714,94.039612
17.450000,5.980554,112.351155,0.019899,10.330290,94.040714,94.039612
17.460000,5.980755,112.454451,0.020280,10.328749,94.040714,94.039612
17.470000,5.980960,112.557730,0.020659,10.327215,94.040714,94.039612
17.480000,5.981168,112.660995,0.021037,10.325687,94.040714,94.039612
17.490000,5.981380,112.764244,0.021414,10.324165,94.040714,94.039612
17.500000,5.981596,112.867478,0.021790,10.322650,94.040714,94.039612
17.510000,5.981816,112.970697,0.022164,10.321142,94.040714,94.039612
17.520000,5.982040,113.073901,0.022537,10.319640,94.040714,94.039612
17.530000,5.982267,113.177090,0.022908,10.318146,94.040714,94.039612
17.540000,5.982498,113.280264,0.023279,10.316658,94.040714,94.039612
17.550000,5.982732,113.383423,0.023648,10.315178,94.040714,94.039612
17.560000,5.982971,113.486568,0.024015,10.313704,94.040714,94.039612
17.570000,5.983213,113.589697,0.024382,10.312238,94.040714,94.039612
17.580000,5.983458,113.692812,0.024747,10.310780,94.040714,94.039612
17.590000,5.983708,113.795913,0.025110,10.309329,94.040714,94.039612
17.600000,5.983961,113.898999,0.025473,10.307885,94.040714,94.039612
17.610000,5.984217,114.002071,0.025834,10.306449,94.040714,94.039612
17.620000,5.984477,114.105128,0.026194,10.305021,94.040714,94.039612
17.630000,5.984741,114.208171,0.026552,10.303601,94.040714,94.039612
17.640000,5.985008,114.311200,0.026909,10.302189,94.040714,94.039612
17.650000,5.985279,114.414215,0.027265,10.300785,94.040714,94.039612
17.660000,5.985554,114.517216,0.027620,10.299389,94.040714,94.039612
17.670000,5.985832,114.620203,0.027973,10.298002,94.040714,94.039612
17.680000,5.986113,114.723176,0.028325,10.296623,94.040714,94.039612
17.690000,5.986398,114.826135,0.028675,10.295252,94.040714,94.039612
17.700000,5.986687,114.929081,0.029025,10.293890,94.040714,94.039612
